Time,Open,High,Low,Close
2020-12-18 20:00:00,22762.28000000,22795.11000000,22688.59000000,22766.43000000
2020-12-18 20:30:00,22766.43000000,22777.00000000,22650.29000000,22755.66000000
2020-12-18 21:00:00,22755.25000000,23069.32000000,22751.10000000,23060.00000000
2020-12-18 21:30:00,23066.11000000,23078.47000000,22826.51000000,22880.07000000
2020-12-18 22:00:00,22880.07000000,22931.25000000,22800.00000000,22905.24000000
2020-12-18 22:30:00,22905.24000000,23034.33000000,22897.39000000,23011.38000000
2020-12-18 23:00:00,23011.38000000,23011.39000000,22908.45000000,22923.51000000
2020-12-18 23:30:00,22923.51000000,23143.56000000,22921.79000000,23107.39000000
2020-12-19 00:00:00,23107.39000000,23168.28000000,23006.51000000,23039.16000000
2020-12-19 00:30:00,23037.66000000,23043.46000000,22940.00000000,22954.02000000
2020-12-19 01:00:00,22954.02000000,23099.00000000,22902.10000000,22940.97000000
2020-12-19 01:30:00,22942.80000000,23071.82000000,22940.56000000,23046.76000000
2020-12-19 02:00:00,23046.75000000,23117.62000000,23034.75000000,23056.71000000
2020-12-19 02:30:00,23056.71000000,23220.00000000,23056.71000000,23220.00000000
2020-12-19 03:00:00,23219.51000000,23225.00000000,23136.53000000,23161.12000000
2020-12-19 03:30:00,23161.12000000,23185.57000000,23093.93000000,23098.04000000
2020-12-19 04:00:00,23098.05000000,23138.00000000,23043.71000000,23111.99000000
2020-12-19 04:30:00,23112.00000000,23115.02000000,23032.00000000,23043.40000000
2020-12-19 05:00:00,23043.41000000,23075.36000000,22963.79000000,22996.19000000
2020-12-19 05:30:00,22996.85000000,23011.42000000,22924.79000000,22958.00000000
2020-12-19 06:00:00,22958.48000000,23010.60000000,22890.23000000,22905.06000000
2020-12-19 06:30:00,22905.07000000,22955.48000000,22821.00000000,22853.50000000
2020-12-19 07:00:00,22853.51000000,23036.84000000,22832.00000000,23033.68000000
2020-12-19 07:30:00,23033.68000000,23038.00000000,22850.00000000,22853.75000000
